query_id,query_text,source_group_id,reviewer_A_L0_L3,reviewer_A_should_fallback,reviewer_A_evidence_ids,reviewer_A_notes,reviewer_B_L0_L3,reviewer_B_should_fallback,reviewer_B_evidence_ids,reviewer_B_notes,adjudicated_L0_L3,adjudicated_should_fallback,adjudicated_evidence_ids,adjudicated_required_actions,adjudicated_prohibited_actions,adjudication_notes,formal_training_eligible,annotation_status,data_status,final_evaluation_eligible,evidence_gap_flag,annotation_version,evidence_binding_status,disaster_type_label,query_type_label,split_scope
pilot_legacy_neg_0162,我很渴，但没有发冷,resource_deprivation|MEM_FLOOD_PREPAREDNESS_2026+NHC_DISASTER_ENV_HEALTH_2019|2019版+curated-v0.1+2026-06-23+curated-v0.1,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：resource,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：resource,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,补充地点、被困时长和可用饮水食物|联系救援并优先使用安全饮水,不要饮用生水、污染水或来源不明的水,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,缺水,development
pilot_legacy_neg_0163,我很渴，但没有失温,resource_deprivation|MEM_FLOOD_PREPAREDNESS_2026+NHC_DISASTER_ENV_HEALTH_2019|2019版+curated-v0.1+2026-06-23+curated-v0.1,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：resource,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：resource,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,补充地点、被困时长和可用饮水食物|联系救援并优先使用安全饮水,不要饮用生水、污染水或来源不明的水,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,缺水,development
pilot_legacy_neg_0164,我很渴，但没有冻僵,resource_deprivation|MEM_FLOOD_PREPAREDNESS_2026+NHC_DISASTER_ENV_HEALTH_2019|2019版+curated-v0.1+2026-06-23+curated-v0.1,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：resource,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：resource,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,补充地点、被困时长和可用饮水食物|联系救援并优先使用安全饮水,不要饮用生水、污染水或来源不明的水,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,缺水,development
pilot_legacy_neg_0168,我没吃的，但没有发冷,resource_deprivation|MEM_FLOOD_PREPAREDNESS_2026+NHC_DISASTER_ENV_HEALTH_2019|2019版+curated-v0.1+2026-06-23+curated-v0.1,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：resource,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：resource,L1,true,NHC_DISASTER_ENV_HEALTH_2019_CURATED_V01_p007_001|MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,补充地点、被困时长和可用饮水食物|联系救援并优先使用安全饮水,不要饮用生水、污染水或来源不明的水,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,缺水,development
pilot_legacy_neg_0182,我不渴也有水，但是手机快关机了,low_battery_communication|MEM_FLOOD_PREPAREDNESS_2026|2026-06-23+curated-v0.1,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：operational,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：operational,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,立即发送位置和当前险情|启用省电并改用短信或替代通信,不要把剩余电量消耗在非必要生成上,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,低电量,development
pilot_legacy_neg_0184,我有水有吃的，但是手机电量很低,low_battery_communication|MEM_FLOOD_PREPAREDNESS_2026|2026-06-23+curated-v0.1,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：operational,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：operational,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,立即发送位置和当前险情|启用省电并改用短信或替代通信,不要把剩余电量消耗在非必要生成上,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,低电量,development
pilot_legacy_neg_0185,我有水有吃的，但是手机快关机了,low_battery_communication|MEM_FLOOD_PREPAREDNESS_2026|2026-06-23+curated-v0.1,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：operational,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：operational,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,立即发送位置和当前险情|启用省电并改用短信或替代通信,不要把剩余电量消耗在非必要生成上,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,低电量,development
pilot_legacy_neg_0188,我还没缺水，但是手机快关机了,low_battery_communication|MEM_FLOOD_PREPAREDNESS_2026|2026-06-23+curated-v0.1,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：operational,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,依据显式线索：operational,L0,true,MEM_FLOOD_PREPAREDNESS_2026_CURATED_V01_three_outages_preparedness_communication_001,立即发送位置和当前险情|启用省电并改用短信或替代通信,不要把剩余电量消耗在非必要生成上,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,低电量,development
pilot_legacy_neg_0206,我浑身很冷，但不是没水,cold_exposure|BJWJW_HYPOTHERMIA_2022|2022-10-24+curated-v0.1,L2,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001,依据显式线索：cold,L2,true,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001,依据显式线索：cold；边界判断不同，提交仲裁,L2,false,BJWJW_HYPOTHERMIA_2022_CURATED_V01_hypothermia_public_first_aid_001,转移到温暖干燥处并脱去湿衣|逐步保暖并监测意识和呼吸,不要饮酒取暖|不要直接用过热物体加热皮肤,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,极端低温,低温,development
pilot_legacy_neg_0213,我被困住了，但没有被压住,collapse_or_aftershock|MEM_EARTHQUAKE_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-05-12+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开裂缝和掉落物并保护头部|保存体力并有节奏发出求救信号,不要盲目返回或穿越仍在坍塌的区域,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,地震,出血/休克,development
pilot_legacy_neg_0217,我出不去，但没有重物压着,collapse_or_aftershock|MEM_EARTHQUAKE_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-05-12+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开裂缝和掉落物并保护头部|保存体力并有节奏发出求救信号,不要盲目返回或穿越仍在坍塌的区域,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,地震,出血/休克,development
pilot_legacy_neg_0232,我脚疼，但不是被重物压着,minor_injury|NHC_HEALTH_LITERACY_2024+SHQP_HEAD_TRAUMA_2018|2018-06-21+curated-v0.1+2024+curated-v0.1,L1,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p052_001|SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_assess_call_no_move_001,依据显式线索：minor_injury,L1,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p052_001|SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_assess_call_no_move_001,依据显式线索：minor_injury,L1,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p052_001|SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_assess_call_no_move_001,停止负重并保护伤处|症状加重或功能受限时就医,不要强行活动或现场复位,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,创伤/骨折,development
pilot_legacy_neg_0241,我撞到头了，身体没有被挤压,head_injury|NHC_HEALTH_LITERACY_2024+SHQP_HEAD_TRAUMA_2018|2018-06-21+curated-v0.1+2024+curated-v0.1,L2,false,SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_red_flags_001|SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_assess_call_no_move_001,依据显式线索：head,L2,false,SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_assess_call_no_move_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p050_001,依据显式线索：head,L2,false,SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_red_flags_001|SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_assess_call_no_move_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p050_001,停止活动并观察意识、呕吐和症状变化|症状加重时立即拨打120,不要随意搬动疑似严重头部损伤者,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,头部或意识,development
pilot_legacy_neg_0242,我撞到头了，身体没有被重物卡住,head_injury|NHC_HEALTH_LITERACY_2024+SHQP_HEAD_TRAUMA_2018|2018-06-21+curated-v0.1+2024+curated-v0.1,L2,false,SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_red_flags_001|SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_assess_call_no_move_001,依据显式线索：head,L2,false,SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_assess_call_no_move_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p050_001,依据显式线索：head,L2,false,SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_red_flags_001|SHQP_HEAD_TRAUMA_2018_CURATED_V01_head_injury_assess_call_no_move_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p050_001,停止活动并观察意识、呕吐和症状变化|症状加重时立即拨打120,不要随意搬动疑似严重头部损伤者,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,综合/不明,头部或意识,development
pilot_legacy_neg_0246,又有余震，但我没有被压住,collapse_or_aftershock|MEM_EARTHQUAKE_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-05-12+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开裂缝和掉落物并保护头部|保存体力并有节奏发出求救信号,不要盲目返回或穿越仍在坍塌的区域,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,地震,出血/休克,development
pilot_legacy_neg_0247,墙还在裂，但我没有被压住,collapse_or_aftershock|MEM_EARTHQUAKE_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-05-12+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开裂缝和掉落物并保护头部|保存体力并有节奏发出求救信号,不要盲目返回或穿越仍在坍塌的区域,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,地震,出血/休克,development
pilot_legacy_neg_0248,上面在掉东西，但我没有被压住,collapse_or_aftershock|MEM_EARTHQUAKE_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-05-12+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,依据显式线索：collapse,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002|MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开裂缝和掉落物并保护头部|保存体力并有节奏发出求救信号,不要盲目返回或穿越仍在坍塌的区域,按否定范围、直接危险优先级和证据适用性仲裁,false,adjudicated,development_gold,false,false,formal96-v1.1,adjudicated,地震,出血/休克,development
